date,time,code,partno,rating,hand,speed,error,trial,trialcode,realfake,lrswitch,fingerswitch,letterfreq,length,rha
41713,9:55,1,417130.4132,5,right,49,100,13nude,nude,real,1,1,6.6155,4,0
41713,9:55,1,417130.4132,5,right,49,100,7soog,soog,fake,2,2,5.839,4,0
41713,9:55,1,417130.4132,6,right,49,100,15cute,cute,real,2,3,6.8245,4,-2
41713,9:55,1,417130.4132,5,right,49,100,20eat,eat,real,0,2,9.975,3,-3
41713,9:55,1,417130.4132,8,right,49,100,9zabe,zabe,fake,0,2,5.60875,4,-4
41713,9:55,1,417130.4132,7,right,49,100,15baby,baby,real,1,3,3.28125,4,-2
41713,9:55,1,417130.4132,6,right,49,100,9zafe,zafe,fake,0,2,5.79275,4,-4
41713,9:55,1,417130.4132,4,right,49,100,17bowl,bowl,real,3,3,3.846,4,0
41713,9:55,1,417130.4132,5,right,49,100,22pom,pom,real,0,2,3.947333333,3,3
41713,9:55,1,417130.4132,5,right,49,100,11joom,joom,fake,0,2,4.39325,4,4
41713,9:55,1,417130.4132,8,right,49,100,24kige,kige,fake,1,2,5.61375,4,0
41713,9:55,1,417130.4132,5,right,49,100,2kabe,kabe,fake,1,3,5.78325,4,-2
41713,9:55,1,417130.4132,5,right,49,100,20seat,seat,real,0,3,9.063,4,-4
41713,9:55,1,417130.4132,3,right,49,100,2vape,vape,fake,2,3,5.944,4,-2
41713,9:55,1,417130.4132,6,right,49,100,6dlip,dlip,fake,1,3,4.29325,4,2
41713,9:55,1,417130.4132,5,right,49,100,21fear,fear,real,0,3,7.271,4,-4
41713,9:55,1,417130.4132,6,right,49,100,18song,song,real,2,3,5.6495,4,0
41713,9:55,1,417130.4132,4,right,49,100,22lip,lip,real,0,2,4.306666667,3,3
41713,9:55,1,417130.4132,3,right,49,100,4melb,melb,fake,3,3,5.15625,4,0
41713,9:55,1,417130.4132,2,right,49,100,24nuad,nuad,fake,1,2,5.48175,4,0
41713,9:55,1,417130.4132,5,right,49,100,10hil,hil,fake,0,2,5.695,3,3
41713,9:55,1,417130.4132,4,right,49,100,22jip,jip,real,0,2,3.016,3,3
41713,9:55,1,417130.4132,1,right,49,100,5anay,anay,fake,3,3,6.26425,4,0
41713,9:55,1,417130.4132,5,right,49,100,12lust,lust,real,1,3,5.5415,4,0
41713,9:55,1,417130.4132,3,right,49,100,8tez,tez,fake,0,2,7.277333333,3,-3
41713,9:55,1,417130.4132,5,right,49,100,5yame,yame,fake,3,3,6.31225,4,0
41713,9:55,1,417130.4132,5,right,49,100,17name,name,real,3,3,7.506,4,0
41713,9:55,1,417130.4132,4,right,49,100,14dawn,dawn,real,1,3,5.38225,4,-2
41713,9:55,1,417130.4132,4,right,49,100,19sun,sun,real,1,1,5.278,3,1
41713,9:55,1,417130.4132,3,right,49,100,14arm,arm,real,1,2,5.52,3,-1
41713,9:55,1,417130.4132,5,right,49,100,1pobe,pobe,fake,1,3,5.9075,4,0
41713,9:55,1,417130.4132,4,right,49,100,16fish,fish,real,3,3,5.40375,4,0
41713,9:55,1,417130.4132,3,right,49,100,12lids,lids,real,1,3,5.39275,4,0
41713,9:55,1,417130.4132,8,right,49,100,20zest,zest,real,0,3,7.03975,4,-4
41713,9:55,1,417130.4132,4,right,49,100,24celm,celm,fake,1,2,5.47875,4,0
41713,9:55,1,417130.4132,3,right,49,100,22yip,yip,real,0,2,3.623,3,3
41713,9:55,1,417130.4132,5,right,49,100,23noon,noon,real,0,2,7.128,4,4
41713,9:55,1,417130.4132,4,right,49,100,13cell,cell,real,1,1,5.8835,4,0
41713,9:55,1,417130.4132,4,right,49,100,16air,air,real,2,2,7.04,3,-1
41713,9:55,1,417130.4132,4,right,49,100,9veed,veed,fake,0,1,7.65875,4,-4
41713,9:55,1,417130.4132,5,right,49,100,14wife,wife,real,2,3,6.064,4,-2
41713,9:55,1,417130.4132,3,right,49,100,8waf,waf,fake,0,2,4.251666667,3,-3
41713,9:55,1,417130.4132,4,right,49,100,10lim,lim,fake,0,2,4.465666667,3,3
41713,9:55,1,417130.4132,4,right,49,100,12liar,liar,real,1,3,6.28625,4,0
41713,9:55,1,417130.4132,4,right,49,100,21bed,bed,real,0,1,6.149,3,-3
41713,9:55,1,417130.4132,4,right,49,100,21star,star,real,0,3,7.38425,4,-4
41713,9:55,1,417130.4132,3,right,49,100,6clim,clim,fake,1,3,4.04475,4,2
41713,9:55,1,417130.4132,2,right,49,100,4alfi,alfi,fake,3,3,5.3465,4,0
41713,9:55,1,417130.4132,2,right,49,100,21fat,fat,real,0,2,6.483666667,3,-3
42213,10:04,5945,422130.4194,4,right,56,94,5yane,yane,fake,3,3,7.398,4,0
42213,10:04,5945,422130.4194,4,right,56,94,13army,army,real,1,2,4.6335,4,0
42213,10:04,5945,422130.4194,3,right,56,94,9beeg,beeg,fake,0,2,7.22775,4,-4
42213,10:04,5945,422130.4194,6,right,56,94,23lion,lion,real,0,3,6.31175,4,4
42213,10:04,5945,422130.4194,4,right,56,94,8taxe,taxe,fake,0,3,7.51875,4,-4
42213,10:04,5945,422130.4194,2,right,56,94,14pest,pest,real,1,3,7.5035,4,-2
42213,10:04,5945,422130.4194,1,right,56,94,18sour,sour,real,2,3,5.64475,4,0
42213,10:04,5945,422130.4194,2,right,56,94,5jame,jame,fake,3,3,5.857,4,0
42213,10:04,5945,422130.4194,1,right,56,94,19ugly,ugly,real,2,3,2.693,4,2
42213,10:04,5945,422130.4194,4,right,56,94,23mom,mom,real,0,2,4.106333333,3,3
42213,10:04,5945,422130.4194,7,right,56,94,16lake,lake,real,3,3,6.4165,4,0
42213,10:04,5945,422130.4194,3,right,56,94,21bees,bees,real,0,2,8.30575,4,-4
42213,10:04,5945,422130.4194,2,right,56,94,22nip,nip,real,0,2,5.214666667,3,3
42213,10:04,5945,422130.4194,1,right,56,94,10nop,nop,fake,0,2,5.395,3,3
42213,10:04,5945,422130.4194,7,right,56,94,18blue,blue,real,2,3,5.24425,4,0
42213,10:04,5945,422130.4194,4,right,56,94,19cold,cold,real,2,2,4.64175,4,0
42213,10:04,5945,422130.4194,1,right,56,94,13lice,lice,real,1,2,6.61875,4,0
42213,10:04,5945,422130.4194,3,right,56,94,8dax,dax,fake,0,2,4.19,3,-3
42213,10:04,5945,422130.4194,2,right,56,94,10plin,plin,fake,0,3,4.91725,4,4
42213,10:04,5945,422130.4194,2,right,56,94,23lump,lump,real,0,2,2.7795,4,4
42213,10:04,5945,422130.4194,2,right,56,94,18win,win,real,1,2,5.358333333,3,1
42213,10:04,5945,422130.4194,1,right,56,94,2jabe,jabe,fake,1,3,5.6285,4,-2
42213,10:04,5945,422130.4194,1,right,56,94,1yofe,yofe,fake,1,3,6.10275,4,0
42213,10:04,5945,422130.4194,1,right,56,94,7soob,soob,fake,2,2,5.70825,4,0
42213,10:04,5945,422130.4194,1,right,56,94,16slap,slap,real,3,3,5.112,4,0
42213,10:04,5945,422130.4194,1,right,56,94,1nobe,nobe,fake,1,3,7.1125,4,0
42213,10:04,5945,422130.4194,3,right,56,94,15frog,frog,real,2,2,4.43425,4,-2
42213,10:04,5945,422130.4194,4,right,56,94,12more,more,real,1,3,7.1505,4,0
42213,10:04,5945,422130.4194,2,right,56,94,13hide,hide,real,1,2,7.50375,4,0
42213,10:04,5945,422130.4194,2,right,56,94,4peka,peka,fake,3,3,5.8925,4,0
42213,10:04,5945,422130.4194,1,right,56,94,20scar,scar,real,0,3,5.81575,4,-4
42213,10:04,5945,422130.4194,3,right,56,94,16cow,cow,real,2,2,4.216333333,3,-1
42213,10:04,5945,422130.4194,2,right,56,94,4pems,pems,fake,3,3,5.841,4,0
42213,10:04,5945,422130.4194,1,right,56,94,3yeet,yeet,fake,1,2,9.1085,4,-2
42213,10:04,5945,422130.4194,2,right,56,94,20sad,sad,real,0,2,6.249,3,-3
42213,10:04,5945,422130.4194,4,right,56,94,17wish,wish,real,3,3,5.43675,4,0
42213,10:04,5945,422130.4194,3,right,56,94,11lik,lik,fake,0,1,3.921,3,3
42213,10:04,5945,422130.4194,3,right,56,94,1jobe,jobe,fake,1,3,5.4635,4,0
42213,10:04,5945,422130.4194,6,right,56,94,7voom,voom,fake,1,2,4.5995,4,2
42213,10:04,5945,422130.4194,3,right,56,94,9tage,tage,fake,0,3,7.985,4,-4
42213,10:04,5945,422130.4194,3,right,56,94,2yate,yate,fake,1,3,7.97475,4,-2
42213,10:04,5945,422130.4194,3,right,56,94,11yoop,yoop,fake,0,2,4.72925,4,4
42213,10:04,5945,422130.4194,1,right,56,94,5tutk,tutk,fake,3,3,5.4105,4,0
42213,10:04,5945,422130.4194,7,right,56,94,12life,life,real,1,3,6.48025,4,0
42213,10:04,5945,422130.4194,4,right,56,94,4woem,woem,fake,3,3,6.24375,4,0
42213,10:04,5945,422130.4194,7,right,56,94,19silk,silk,real,1,3,4.5225,4,2
42213,10:04,5945,422130.4194,4,right,56,94,6slin,slin,fake,1,3,6.01675,4,2
42213,10:04,5945,422130.4194,7,right,56,94,17hay,hay,real,2,2,5.411666667,3,1
42213,10:04,5945,422130.4194,2,right,56,94,3tove,tove,fake,2,3,7.56075,4,-2
42213,10:04,5945,422130.4194,2,right,56,94,6voke,voke,fake,2,3,5.48975,4,0
42213,10:04,5945,422130.4194,2,right,56,94,23pill,pill,real,0,2,4.23625,4,4
42213,10:04,5945,422130.4194,1,right,56,94,1nofe,nofe,fake,1,3,7.2965,4,0
42213,10:04,5945,422130.4194,1,right,56,94,24jufe,jufe,fake,1,2,4.46025,4,0
42213,10:04,5945,422130.4194,6,right,56,94,17girl,girl,real,3,3,4.74825,4,0
42213,10:04,5945,422130.4194,2,right,56,94,3neeb,neeb,fake,1,2,8.41125,4,-2
42213,10:04,5945,422130.4194,2,right,56,94,7foof,foof,fake,2,2,4.8675,4,0
42213,10:04,5945,422130.4194,2,right,56,94,6flin,flin,fake,1,3,4.992,4,2
42213,10:04,5945,422130.4194,1,right,56,94,3meef,meef,fake,1,2,7.5095,4,-2
42213,10:04,5945,422130.4194,1,right,56,94,11lool,lool,fake,0,0,5.766,4,4
42213,10:04,5945,422130.4194,1,right,56,94,15wasp,wasp,real,1,3,4.69575,4,-2
42213,10:04,5945,422130.4194,3,right,56,94,19tomb,tomb,real,2,3,5.11525,4,0
42213,10:04,5945,422130.4194,2,right,56,94,2mafe,mafe,fake,1,3,6.37575,4,-2
42213,10:04,5945,422130.4194,1,right,56,94,18snob,snob,real,2,3,5.51875,4,0
42213,10:04,5945,422130.4194,1,right,56,94,7voop,voop,fake,1,2,4.48025,4,2
42213,10:04,5945,422130.4194,1,right,56,94,10pluk,pluk,fake,0,3,2.371,4,4
42213,10:04,5945,422130.4194,2,right,56,94,14obey,obey,real,2,3,5.91875,4,0
42213,10:04,5945,422130.4194,1,right,56,94,8wac,wac,fake,0,2,4.436333333,3,-3
42213,10:04,5945,422130.4194,7,right,56,94,15bath,bath,real,1,3,6.20225,4,-2
42213,10:04,5945,422130.4194,2,right,56,94,3leel,leel,fake,2,2,8.3635,4,0
42213,10:04,5945,422130.4194,2,right,56,94,24aqil,aqil,fake,1,2,4.81325,4,0
42213,10:04,5945,422130.4194,3,right,56,94,11nilo,nilo,fake,0,2,6.31175,4,4
42213,10:04,5945,422130.4194,1,right,56,94,13nude,nude,real,1,1,6.6155,4,0
42213,10:04,5945,422130.4194,2,right,56,94,7soog,soog,fake,2,2,5.839,4,0
42213,10:04,5945,422130.4194,9,right,56,94,15cute,cute,real,2,3,6.8245,4,-2
42213,10:04,5945,422130.4194,8,right,56,94,20eat,eat,real,0,2,9.975,3,-3
42213,10:04,5945,422130.4194,4,right,56,94,9zabe,zabe,fake,0,2,5.60875,4,-4
42213,10:04,5945,422130.4194,9,right,56,94,15baby,baby,real,1,3,3.28125,4,-2
42213,10:04,5945,422130.4194,2,right,56,94,9zafe,zafe,fake,0,2,5.79275,4,-4
42213,10:04,5945,422130.4194,4,right,56,94,17bowl,bowl,real,3,3,3.846,4,0
42213,10:04,5945,422130.4194,2,right,56,94,22pom,pom,real,0,2,3.947333333,3,3
42213,10:04,5945,422130.4194,2,right,56,94,11joom,joom,fake,0,2,4.39325,4,4
42213,10:04,5945,422130.4194,2,right,56,94,24kige,kige,fake,1,2,5.61375,4,0
42213,10:04,5945,422130.4194,7,right,56,94,2kabe,kabe,fake,1,3,5.78325,4,-2
42213,10:04,5945,422130.4194,7,right,56,94,20seat,seat,real,0,3,9.063,4,-4
42213,10:04,5945,422130.4194,2,right,56,94,2vape,vape,fake,2,3,5.944,4,-2
42213,10:04,5945,422130.4194,2,right,56,94,6dlip,dlip,fake,1,3,4.29325,4,2
42213,10:04,5945,422130.4194,2,right,56,94,21fear,fear,real,0,3,7.271,4,-4
42213,10:04,5945,422130.4194,9,right,56,94,18song,song,real,2,3,5.6495,4,0
42213,10:04,5945,422130.4194,9,right,56,94,22lip,lip,real,0,2,4.306666667,3,3
42213,10:04,5945,422130.4194,4,right,56,94,4melb,melb,fake,3,3,5.15625,4,0
42213,10:04,5945,422130.4194,3,right,56,94,24nuad,nuad,fake,1,2,5.48175,4,0
42213,10:04,5945,422130.4194,2,right,56,94,10hil,hil,fake,0,2,5.695,3,3
42213,10:04,5945,422130.4194,6,right,56,94,22jip,jip,real,0,2,3.016,3,3
42213,10:04,5945,422130.4194,2,right,56,94,5anay,anay,fake,3,3,6.26425,4,0
42213,10:04,5945,422130.4194,8,right,56,94,12lust,lust,real,1,3,5.5415,4,0
42213,10:04,5945,422130.4194,5,right,56,94,8tez,tez,fake,0,2,7.277333333,3,-3
42213,10:04,5945,422130.4194,3,right,56,94,5yame,yame,fake,3,3,6.31225,4,0
42213,10:04,5945,422130.4194,7,right,56,94,17name,name,real,3,3,7.506,4,0
42213,10:04,5945,422130.4194,9,right,56,94,14dawn,dawn,real,1,3,5.38225,4,-2
42213,10:04,5945,422130.4194,9,right,56,94,19sun,sun,real,1,1,5.278,3,1
42213,10:04,5945,422130.4194,9,right,56,94,14arm,arm,real,1,2,5.52,3,-1
42213,10:04,5945,422130.4194,6,right,56,94,1pobe,pobe,fake,1,3,5.9075,4,0
42213,10:04,5945,422130.4194,4,right,56,94,16fish,fish,real,3,3,5.40375,4,0
42213,10:04,5945,422130.4194,6,right,56,94,12lids,lids,real,1,3,5.39275,4,0
42213,10:04,5945,422130.4194,9,right,56,94,20zest,zest,real,0,3,7.03975,4,-4
42213,10:04,5945,422130.4194,3,right,56,94,24celm,celm,fake,1,2,5.47875,4,0
42213,10:04,5945,422130.4194,7,right,56,94,22yip,yip,real,0,2,3.623,3,3
42213,10:04,5945,422130.4194,8,right,56,94,23noon,noon,real,0,2,7.128,4,4
42213,10:04,5945,422130.4194,6,right,56,94,13cell,cell,real,1,1,5.8835,4,0
42213,10:04,5945,422130.4194,8,right,56,94,16air,air,real,2,2,7.04,3,-1
42213,10:04,5945,422130.4194,6,right,56,94,9veed,veed,fake,0,1,7.65875,4,-4
42213,10:04,5945,422130.4194,6,right,56,94,14wife,wife,real,2,3,6.064,4,-2
42213,10:04,5945,422130.4194,2,right,56,94,8waf,waf,fake,0,2,4.251666667,3,-3
42213,10:04,5945,422130.4194,6,right,56,94,10lim,lim,fake,0,2,4.465666667,3,3
42213,10:04,5945,422130.4194,2,right,56,94,12liar,liar,real,1,3,6.28625,4,0
42213,10:04,5945,422130.4194,9,right,56,94,21bed,bed,real,0,1,6.149,3,-3
42213,10:04,5945,422130.4194,9,right,56,94,21star,star,real,0,3,7.38425,4,-4
42213,10:04,5945,422130.4194,5,right,56,94,6clim,clim,fake,1,3,4.04475,4,2
42213,10:04,5945,422130.4194,4,right,56,94,4alfi,alfi,fake,3,3,5.3465,4,0
42213,10:04,5945,422130.4194,2,right,56,94,21fat,fat,real,0,2,6.483666667,3,-3
42213,10:24,81,422130.4333,5,right,60,98,5yane,yane,fake,3,3,7.398,4,0
42213,10:24,81,422130.4333,8,right,60,98,13army,army,real,1,2,4.6335,4,0
42213,10:24,81,422130.4333,6,right,60,98,9beeg,beeg,fake,0,2,7.22775,4,-4
42213,10:24,81,422130.4333,8,right,60,98,23lion,lion,real,0,3,6.31175,4,4
42213,10:24,81,422130.4333,5,right,60,98,8taxe,taxe,fake,0,3,7.51875,4,-4
42213,10:24,81,422130.4333,7,right,60,98,14pest,pest,real,1,3,7.5035,4,-2
42213,10:24,81,422130.4333,8,right,60,98,18sour,sour,real,2,3,5.64475,4,0
42213,10:24,81,422130.4333,7,right,60,98,5jame,jame,fake,3,3,5.857,4,0
42213,10:24,81,422130.4333,7,right,60,98,19ugly,ugly,real,2,3,2.693,4,2
42213,10:24,81,422130.4333,8,right,60,98,23mom,mom,real,0,2,4.106333333,3,3
42213,10:24,81,422130.4333,8,right,60,98,16lake,lake,real,3,3,6.4165,4,0
42213,10:24,81,422130.4333,7,right,60,98,21bees,bees,real,0,2,8.30575,4,-4
42213,10:24,81,422130.4333,8,right,60,98,22nip,nip,real,0,2,5.214666667,3,3
42213,10:24,81,422130.4333,9,right,60,98,10nop,nop,fake,0,2,5.395,3,3
42213,10:24,81,422130.4333,8,right,60,98,18blue,blue,real,2,3,5.24425,4,0
42213,10:24,81,422130.4333,8,right,60,98,19cold,cold,real,2,2,4.64175,4,0
42213,10:24,81,422130.4333,8,right,60,98,13lice,lice,real,1,2,6.61875,4,0
42213,10:24,81,422130.4333,8,right,60,98,8dax,dax,fake,0,2,4.19,3,-3
42213,10:24,81,422130.4333,5,right,60,98,10plin,plin,fake,0,3,4.91725,4,4
42213,10:24,81,422130.4333,8,right,60,98,23lump,lump,real,0,2,2.7795,4,4
42213,10:24,81,422130.4333,8,right,60,98,18win,win,real,1,2,5.358333333,3,1
42213,10:24,81,422130.4333,8,right,60,98,2jabe,jabe,fake,1,3,5.6285,4,-2
42213,10:24,81,422130.4333,7,right,60,98,1yofe,yofe,fake,1,3,6.10275,4,0
42213,10:24,81,422130.4333,6,right,60,98,7soob,soob,fake,2,2,5.70825,4,0
42213,10:24,81,422130.4333,5,right,60,98,16slap,slap,real,3,3,5.112,4,0
42213,10:24,81,422130.4333,5,right,60,98,1nobe,nobe,fake,1,3,7.1125,4,0
42213,10:24,81,422130.4333,5,right,60,98,15frog,frog,real,2,2,4.43425,4,-2
42213,10:24,81,422130.4333,6,right,60,98,12more,more,real,1,3,7.1505,4,0
42213,10:24,81,422130.4333,6,right,60,98,13hide,hide,real,1,2,7.50375,4,0
42213,10:24,81,422130.4333,5,right,60,98,4peka,peka,fake,3,3,5.8925,4,0
42213,10:24,81,422130.4333,7,right,60,98,20scar,scar,real,0,3,5.81575,4,-4
42213,10:24,81,422130.4333,8,right,60,98,16cow,cow,real,2,2,4.216333333,3,-1
42213,10:24,81,422130.4333,5,right,60,98,4pems,pems,fake,3,3,5.841,4,0
42213,10:24,81,422130.4333,6,right,60,98,3yeet,yeet,fake,1,2,9.1085,4,-2
42213,10:24,81,422130.4333,8,right,60,98,20sad,sad,real,0,2,6.249,3,-3
42213,10:24,81,422130.4333,7,right,60,98,17wish,wish,real,3,3,5.43675,4,0
42213,10:24,81,422130.4333,8,right,60,98,11lik,lik,fake,0,1,3.921,3,3
42213,10:24,81,422130.4333,5,right,60,98,1jobe,jobe,fake,1,3,5.4635,4,0
42213,10:24,81,422130.4333,8,right,60,98,7voom,voom,fake,1,2,4.5995,4,2
42213,10:24,81,422130.4333,8,right,60,98,9tage,tage,fake,0,3,7.985,4,-4
42213,10:24,81,422130.4333,7,right,60,98,2yate,yate,fake,1,3,7.97475,4,-2
42213,10:24,81,422130.4333,7,right,60,98,11yoop,yoop,fake,0,2,4.72925,4,4
42213,10:24,81,422130.4333,4,right,60,98,5tutk,tutk,fake,3,3,5.4105,4,0
42213,10:24,81,422130.4333,7,right,60,98,12life,life,real,1,3,6.48025,4,0
42213,10:24,81,422130.4333,5,right,60,98,4woem,woem,fake,3,3,6.24375,4,0
42213,10:24,81,422130.4333,7,right,60,98,19silk,silk,real,1,3,4.5225,4,2
42213,10:24,81,422130.4333,4,right,60,98,6slin,slin,fake,1,3,6.01675,4,2
42213,10:24,81,422130.4333,8,right,60,98,17hay,hay,real,2,2,5.411666667,3,1
42213,10:24,81,422130.4333,8,right,60,98,3tove,tove,fake,2,3,7.56075,4,-2
42213,10:24,81,422130.4333,5,right,60,98,6voke,voke,fake,2,3,5.48975,4,0
42213,10:24,81,422130.4333,7,right,60,98,23pill,pill,real,0,2,4.23625,4,4
42213,10:24,81,422130.4333,5,right,60,98,1nofe,nofe,fake,1,3,7.2965,4,0
42213,10:24,81,422130.4333,7,right,60,98,24jufe,jufe,fake,1,2,4.46025,4,0
42213,10:24,81,422130.4333,8,right,60,98,17girl,girl,real,3,3,4.74825,4,0
42213,10:24,81,422130.4333,7,right,60,98,3neeb,neeb,fake,1,2,8.41125,4,-2
42213,10:24,81,422130.4333,7,right,60,98,7foof,foof,fake,2,2,4.8675,4,0
42213,10:24,81,422130.4333,8,right,60,98,6flin,flin,fake,1,3,4.992,4,2
42213,10:24,81,422130.4333,8,right,60,98,3meef,meef,fake,1,2,7.5095,4,-2
42213,10:24,81,422130.4333,9,right,60,98,11lool,lool,fake,0,0,5.766,4,4
42213,10:24,81,422130.4333,8,right,60,98,15wasp,wasp,real,1,3,4.69575,4,-2
42213,10:24,81,422130.4333,7,right,60,98,19tomb,tomb,real,2,3,5.11525,4,0
42213,10:24,81,422130.4333,6,right,60,98,2mafe,mafe,fake,1,3,6.37575,4,-2
42213,10:24,81,422130.4333,6,right,60,98,18snob,snob,real,2,3,5.51875,4,0
42213,10:24,81,422130.4333,7,right,60,98,7voop,voop,fake,1,2,4.48025,4,2
42213,10:24,81,422130.4333,8,right,60,98,10pluk,pluk,fake,0,3,2.371,4,4
42213,10:24,81,422130.4333,6,right,60,98,14obey,obey,real,2,3,5.91875,4,0
42213,10:24,81,422130.4333,6,right,60,98,8wac,wac,fake,0,2,4.436333333,3,-3
42213,10:24,81,422130.4333,7,right,60,98,15bath,bath,real,1,3,6.20225,4,-2
42213,10:24,81,422130.4333,6,right,60,98,3leel,leel,fake,2,2,8.3635,4,0
42213,10:24,81,422130.4333,3,right,60,98,24aqil,aqil,fake,1,2,4.81325,4,0
42213,10:24,81,422130.4333,6,right,60,98,11nilo,nilo,fake,0,2,6.31175,4,4
42213,10:24,81,422130.4333,8,right,60,98,13nude,nude,real,1,1,6.6155,4,0
42213,10:24,81,422130.4333,7,right,60,98,7soog,soog,fake,2,2,5.839,4,0
42213,10:24,81,422130.4333,8,right,60,98,15cute,cute,real,2,3,6.8245,4,-2
42213,10:24,81,422130.4333,8,right,60,98,20eat,eat,real,0,2,9.975,3,-3
42213,10:24,81,422130.4333,8,right,60,98,9zabe,zabe,fake,0,2,5.60875,4,-4
42213,10:24,81,422130.4333,7,right,60,98,15baby,baby,real,1,3,3.28125,4,-2
42213,10:24,81,422130.4333,4,right,60,98,9zafe,zafe,fake,0,2,5.79275,4,-4
42213,10:24,81,422130.4333,6,right,60,98,17bowl,bowl,real,3,3,3.846,4,0
42213,10:24,81,422130.4333,8,right,60,98,22pom,pom,real,0,2,3.947333333,3,3
42213,10:24,81,422130.4333,8,right,60,98,11joom,joom,fake,0,2,4.39325,4,4
42213,10:24,81,422130.4333,7,right,60,98,24kige,kige,fake,1,2,5.61375,4,0
42213,10:24,81,422130.4333,7,right,60,98,2kabe,kabe,fake,1,3,5.78325,4,-2
42213,10:24,81,422130.4333,7,right,60,98,20seat,seat,real,0,3,9.063,4,-4
42213,10:24,81,422130.4333,6,right,60,98,2vape,vape,fake,2,3,5.944,4,-2
42213,10:24,81,422130.4333,7,right,60,98,6dlip,dlip,fake,1,3,4.29325,4,2
42213,10:24,81,422130.4333,5,right,60,98,21fear,fear,real,0,3,7.271,4,-4
42213,10:24,81,422130.4333,7,right,60,98,18song,song,real,2,3,5.6495,4,0
42213,10:24,81,422130.4333,8,right,60,98,22lip,lip,real,0,2,4.306666667,3,3
42213,10:24,81,422130.4333,8,right,60,98,4melb,melb,fake,3,3,5.15625,4,0
42213,10:24,81,422130.4333,5,right,60,98,24nuad,nuad,fake,1,2,5.48175,4,0
42213,10:24,81,422130.4333,7,right,60,98,10hil,hil,fake,0,2,5.695,3,3
42213,10:24,81,422130.4333,7,right,60,98,22jip,jip,real,0,2,3.016,3,3
42213,10:24,81,422130.4333,4,right,60,98,5anay,anay,fake,3,3,6.26425,4,0
42213,10:24,81,422130.4333,6,right,60,98,12lust,lust,real,1,3,5.5415,4,0
42213,10:24,81,422130.4333,3,right,60,98,8tez,tez,fake,0,2,7.277333333,3,-3
42213,10:24,81,422130.4333,4,right,60,98,5yame,yame,fake,3,3,6.31225,4,0
42213,10:24,81,422130.4333,6,right,60,98,17name,name,real,3,3,7.506,4,0
42213,10:24,81,422130.4333,6,right,60,98,14dawn,dawn,real,1,3,5.38225,4,-2
42213,10:24,81,422130.4333,8,right,60,98,19sun,sun,real,1,1,5.278,3,1
42213,10:24,81,422130.4333,7,right,60,98,14arm,arm,real,1,2,5.52,3,-1
42213,10:24,81,422130.4333,7,right,60,98,1pobe,pobe,fake,1,3,5.9075,4,0
42213,10:24,81,422130.4333,7,right,60,98,16fish,fish,real,3,3,5.40375,4,0
42213,10:24,81,422130.4333,8,right,60,98,12lids,lids,real,1,3,5.39275,4,0
42213,10:24,81,422130.4333,7,right,60,98,20zest,zest,real,0,3,7.03975,4,-4
42213,10:24,81,422130.4333,8,right,60,98,24celm,celm,fake,1,2,5.47875,4,0
42213,10:24,81,422130.4333,5,right,60,98,22yip,yip,real,0,2,3.623,3,3
42213,10:24,81,422130.4333,7,right,60,98,23noon,noon,real,0,2,7.128,4,4
42213,10:24,81,422130.4333,7,right,60,98,13cell,cell,real,1,1,5.8835,4,0
42213,10:24,81,422130.4333,7,right,60,98,16air,air,real,2,2,7.04,3,-1
42213,10:24,81,422130.4333,7,right,60,98,9veed,veed,fake,0,1,7.65875,4,-4
42213,10:24,81,422130.4333,8,right,60,98,14wife,wife,real,2,3,6.064,4,-2
42213,10:24,81,422130.4333,8,right,60,98,8waf,waf,fake,0,2,4.251666667,3,-3
42213,10:24,81,422130.4333,9,right,60,98,10lim,lim,fake,0,2,4.465666667,3,3
42213,10:24,81,422130.4333,9,right,60,98,12liar,liar,real,1,3,6.28625,4,0
42213,10:24,81,422130.4333,8,right,60,98,21bed,bed,real,0,1,6.149,3,-3
42213,10:24,81,422130.4333,7,right,60,98,21star,star,real,0,3,7.38425,4,-4
42213,10:24,81,422130.4333,7,right,60,98,6clim,clim,fake,1,3,4.04475,4,2
42213,10:24,81,422130.4333,3,right,60,98,4alfi,alfi,fake,3,3,5.3465,4,0
42213,10:24,81,422130.4333,7,right,60,98,21fat,fat,real,0,2,6.483666667,3,-3
42213,10:59,981,422130.4576,5,right,47,93,5yane,yane,fake,3,3,7.398,4,0
42213,10:59,981,422130.4576,5,right,47,93,13army,army,real,1,2,4.6335,4,0
42213,10:59,981,422130.4576,5,right,47,93,9beeg,beeg,fake,0,2,7.22775,4,-4
42213,10:59,981,422130.4576,7,right,47,93,23lion,lion,real,0,3,6.31175,4,4
42213,10:59,981,422130.4576,4,right,47,93,8taxe,taxe,fake,0,3,7.51875,4,-4
42213,10:59,981,422130.4576,3,right,47,93,14pest,pest,real,1,3,7.5035,4,-2
42213,10:59,981,422130.4576,5,right,47,93,18sour,sour,real,2,3,5.64475,4,0
42213,10:59,981,422130.4576,2,right,47,93,5jame,jame,fake,3,3,5.857,4,0
42213,10:59,981,422130.4576,4,right,47,93,19ugly,ugly,real,2,3,2.693,4,2
42213,10:59,981,422130.4576,8,right,47,93,23mom,mom,real,0,2,4.106333333,3,3
42213,10:59,981,422130.4576,7,right,47,93,16lake,lake,real,3,3,6.4165,4,0
